_store,_product_websites,_attribute_set,_type,group_flavor,_category,sku,has_options,upc_code,name,bringg_user,image,small_image,thumbnail,gallery,url_key,url_path,page_layout,options_container,msrp_enabled,msrp_display_actual_price_type,image_label,small_image_label,thumbnail_label,brand,bedding_pattern,priceper,averageweight,price,unit,special_price,weight,msrp,gift_wrapping_price,status,is_recurring,visibility,tax_class_id,description,short_description,meta_keyword,custom_layout_update,manufacturer_info,cooking,freezing,special_from_date,special_to_date,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,country_of_manufacture,custom_design,gift_wrapping_available,gift_message_available,color,homeware_style,material,bed_bath_type,decor_type,home_decor_type
,,,,,FOOD/Bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FOOD/Breads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,base,Grocery,simple,,FOOD,gro0669,0,6618800700,INSTANT DECAFFEINATED,,,,,,instant-decaffeinated,instant-decaffeinated.html,1 column,Product Info Column,Use config,Use config,,,,SINGLES,,,,35.55,,,10.05,,,1,No,4,2,COFFEE,COFFEE,,,KRAFT CANADA,Content will be updated,Content will be updated,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,INSTANT DECAFFEINATED,0,simple,,,,,,,,,,,,
,,,,,FOOD/Frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FOOD/Fruits & Vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,base,Grocery,simple,,FOOD,gro0670,0,6810000218,LIGHT 12 THIN SLICES,,,,,,light-12-thin-slices,light-12-thin-slices.html,1 column,Product Info Column,Use config,Use config,,,,SINGLES,,,,35.55,,,0.25,,,1,No,4,2,CHEESE,CHEESE,,,KRAFT CANADA,Content will be updated,Content will be updated,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,LIGHT 12 THIN SLICES,0,simple,,,,,,,,,,,,
,,,,,FOOD/Deli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FOOD/Deli cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,base,Grocery,simple,,FOOD,gro0671,0,6810000219,LIGHT 24 THIN SLICES,,,,,,light-24-thin-slices,light-24-thin-slices.html,1 column,Product Info Column,Use config,Use config,,,,SINGLES,,,,35.55,,,0.5,,,1,No,4,2,CHEESE,CHEESE,,,KRAFT CANADA,Content will be updated,Content will be updated,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,LIGHT 24 THIN SLICES,0,simple,,,,,,,,,,,,
,,,,,FOOD/Bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FOOD/Cakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,base,Grocery,simple,,FOOD,gro0672,0,6810000221,LIGHT 48 THIN SLICES,,,,,,light-48-thin-slices,light-48-thin-slices.html,1 column,Product Info Column,Use config,Use config,,,,SINGLES,,,,35.55,,,1,,,1,No,4,2,CHEESE,CHEESE,,,KRAFT CANADA,Content will be updated,Content will be updated,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,LIGHT 48 THIN SLICES,0,simple,,,,,,,,,,,,
,,,,,FOOD/Frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FOOD/Ice cream & frozen desserts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,base,Grocery,simple,,FOOD,gro0673,0,6810000224,GRILLED CHEESE SHARP CHEDDAR 12 EXTREMELY THICK SLICES,,,,,,grilled-cheese-sharp-cheddar-12-extremely-thick-slices,grilled-cheese-sharp-cheddar-12-extremely-thick-slices.html,1 column,Product Info Column,Use config,Use config,,,,SINGLES,,,,35.55,,,0.5,,,1,No,4,2,CHEESE,CHEESE,,,KRAFT CANADA,Content will be updated,Content will be updated,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,GRILLED CHEESE SHARP CHEDDAR 12 EXTREMELY THICK SLICES,0,simple,,,,,,,,,,,,
,,,,,FOOD/Deli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FOOD/Appetizers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,base,Grocery,simple,,FOOD,gro0674,0,6810000520,8 THICK SLICES,,,,,,8-thick-slices,8-thick-slices.html,1 column,Product Info Column,Use config,Use config,,,,SINGLES,,,,35.55,,,0.25,,,1,No,4,2,CHEESE,CHEESE,,,KRAFT CANADA,Content will be updated,Content will be updated,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,8 THICK SLICES,0,simple,,,,,,,,,,,,
,,,,,FOOD/Bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FOOD/Deli meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,base,Grocery,simple,,FOOD,gro0675,0,6810000521,16 THICK SLICES,,,,,,16-thick-slices,16-thick-slices.html,1 column,Product Info Column,Use config,Use config,,,,SINGLES,,,,35.55,,,0.5,,,1,No,4,2,CHEESE,CHEESE,,,KRAFT CANADA,Content will be updated,Content will be updated,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,16 THICK SLICES,0,simple,,,,,,,,,,,,
,,,,,FOOD/Frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FOOD/Breads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,base,Grocery,simple,,FOOD,gro0676,0,6810000525,SWISS 8 THICK SLICES,,,,,,swiss-8-thick-slices,swiss-8-thick-slices.html,1 column,Product Info Column,Use config,Use config,,,,SINGLES,,,,35.55,,,0.25,,,1,No,4,2,CHEESE,CHEESE,,,KRAFT CANADA,Content will be updated,Content will be updated,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,SWISS 8 THICK SLICES,0,simple,,,,,,,,,,,,
,,,,,FOOD/Deli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FOOD/Fruits & Vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,base,Grocery,simple,,FOOD,gro0677,0,6810000527,32 THICK SLICES,,,,,,32-thick-slices,32-thick-slices.html,1 column,Product Info Column,Use config,Use config,,,,SINGLES,,,,35.55,,,1,,,1,No,4,2,CHEESE,CHEESE,,,KRAFT CANADA,Content will be updated,Content will be updated,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,32 THICK SLICES,0,simple,,,,,,,,,,,,
,,,,,FOOD/Bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FOOD/Deli cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,base,Grocery,simple,,FOOD,gro0678,0,6810000530,12 THIN SLICES,,,,,,12-thin-slices,12-thin-slices.html,1 column,Product Info Column,Use config,Use config,,,,SINGLES,,,,35.55,,,0.25,,,1,No,4,2,CHEESE,CHEESE,,,KRAFT CANADA,Content will be updated,Content will be updated,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,12 THIN SLICES,0,simple,,,,,,,,,,,,
,,,,,FOOD/Frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FOOD/Cakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,base,Grocery,simple,,FOOD,gro0679,0,6810000533,48 THIN SLICES,,,,,,48-thin-slices,48-thin-slices.html,1 column,Product Info Column,Use config,Use config,,,,SINGLES,,,,35.55,,,1,,,1,No,4,2,CHEESE,CHEESE,,,KRAFT CANADA,Content will be updated,Content will be updated,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,48 THIN SLICES,0,simple,,,,,,,,,,,,
,,,,,FOOD/Deli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FOOD/Ice cream & frozen desserts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,base,Grocery,simple,,FOOD,gro0680,0,6810000539,32 EXTRA THIN SLICES,,,,,,32-extra-thin-slices,32-extra-thin-slices.html,1 column,Product Info Column,Use config,Use config,,,,SINGLES,,,,35.55,,,0.5,,,1,No,4,2,CHEESE,CHEESE,,,KRAFT CANADA,Content will be updated,Content will be updated,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,32 EXTRA THIN SLICES,0,simple,,,,,,,,,,,,
,,,,,FOOD/Bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FOOD/Appetizers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,base,Grocery,simple,,FOOD,gro0681,0,6810000543,SWISS 24 THIN SLICES,,,,,,swiss-24-thin-slices,swiss-24-thin-slices.html,1 column,Product Info Column,Use config,Use config,,,,SINGLES,,,,35.55,,,0.5,,,1,No,4,2,CHEESE,CHEESE,,,KRAFT CANADA,Content will be updated,Content will be updated,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,SWISS 24 THIN SLICES,0,simple,,,,,,,,,,,,
,,,,,FOOD/Frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FOOD/Deli meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,base,Grocery,simple,,FOOD,gro0682,0,6810000547,FAT-FREE MOZZARELLA 24 THIN SLICES,,,,,,fat-free-mozzarella-24-thin-slices,fat-free-mozzarella-24-thin-slices.html,1 column,Product Info Column,Use config,Use config,,,,STOVE TOP,,,,35.55,,,0.5,,,1,No,4,2,CHEESE,CHEESE,,,KRAFT CANADA,Content will be updated,Content will be updated,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,FAT-FREE MOZZARELLA 24 THIN SLICES,0,simple,,,,,,,,,,,,
,,,,,FOOD/Deli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FOOD/Breads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,base,Grocery,simple,,FOOD,gro0683,0,6618804370,CHICKEN,,,,,,chicken,chicken.html,1 column,Product Info Column,Use config,Use config,,,,STOVE TOP,,,,35.55,,,0.12,,,1,No,4,2,STUFFING MIX,STUFFING MIX,,,KRAFT CANADA,Content will be updated,Content will be updated,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,CHICKEN,0,simple,,,,,,,,,,,,
,,,,,FOOD/Bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FOOD/Fruits & Vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,base,Grocery,simple,,FOOD,gro0684,0,6618804390,TURKEY,,,,,,turkey,turkey.html,1 column,Product Info Column,Use config,Use config,,,,STOVE TOP,,,,35.55,,,0.12,,,1,No,4,2,STUFFING MIX,STUFFING MIX,,,KRAFT CANADA,Content will be updated,Content will be updated,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,TURKEY,0,simple,,,,,,,,,,,,
,,,,,FOOD/Frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FOOD/Deli cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,base,Grocery,simple,,FOOD,gro0685,0,6618804397,CHICKEN JUMBO PACK,,,,,,chicken-jumbo-pack,chicken-jumbo-pack.html,1 column,Product Info Column,Use config,Use config,,,,STOVE TOP,,,,35.55,,,0.68,,,1,No,4,2,STUFFING MIX,STUFFING MIX,,,KRAFT CANADA,Content will be updated,Content will be updated,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,CHICKEN JUMBO PACK,0,simple,,,,,,,,,,,,
,,,,,FOOD/Deli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FOOD/Cakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,base,Grocery,simple,,FOOD,gro0686,0,6618804405,CORNBREAD,,,,,,cornbread,cornbread.html,1 column,Product Info Column,Use config,Use config,,,,STOVE TOP,,,,35.55,,,0.12,,,1,No,4,2,STUFFING MIX,STUFFING MIX,,,KRAFT CANADA,Content will be updated,Content will be updated,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,CORNBREAD,0,simple,,,,,,,,,,,,
,,,,,FOOD/Bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FOOD/Ice cream & frozen desserts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,base,Grocery,simple,,FOOD,gro0687,0,6618804751,LOWER SODIUM CHICKEN,,,,,,lower-sodium-chicken,lower-sodium-chicken.html,1 column,Product Info Column,Use config,Use config,,,,SUGAR IN THE RAW,,,,35.55,,,0.12,,,1,No,4,2,STUFFING MIX,STUFFING MIX,,,KRAFT CANADA,Content will be updated,Content will be updated,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,LOWER SODIUM CHICKEN,0,simple,,,,,,,,,,,,
,,,,,FOOD/Frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FOOD/Appetizers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,base,Grocery,simple,,FOOD,gro0688,0,5604629800,TURBINADO STYLE,,,,,,turbinado-style,turbinado-style.html,1 column,Product Info Column,Use config,Use config,,,,SWEET' N LOW,,,,35.55,,,0.5,,,1,No,4,2,SUGAR,SUGAR,,,KRAFT CANADA,Content will be updated,Content will be updated,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,TURBINADO STYLE,0,simple,,,,,,,,,,,,
,,,,,FOOD/Deli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FOOD/Deli meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,base,Grocery,simple,,FOOD,gro0689,0,5604629707,CALORIE FREE,,,,,,calorie-free,calorie-free.html,1 column,Product Info Column,Use config,Use config,,,,SWEET' N LOW,,,,35.55,,,0.2,,,1,No,4,2,SWEETENER,SWEETENER,,,KRAFT CANADA,Content will be updated,Content will be updated,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,CALORIE FREE,0,simple,,,,,,,,,,,,
,,,,,FOOD/Bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FOOD/Breads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,base,Grocery,simple,,FOOD,gro0690,0,5604629744,CALORIE FREE,,,,,,calorie-free,calorie-free-1607.html,1 column,Product Info Column,Use config,Use config,,,,SWEET' N LOW,,,,35.55,,,0.5,,,1,No,4,2,SWEETENER,SWEETENER,,,KRAFT CANADA,Content will be updated,Content will be updated,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,CALORIE FREE,0,simple,,,,,,,,,,,,
,,,,,FOOD/Frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FOOD/Fruits & Vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,base,Grocery,simple,,FOOD,gro0691,0,5604629745,CALORIE FREE,,,,,,calorie-free,calorie-free-1608.html,1 column,Product Info Column,Use config,Use config,,,,TANG,,,,35.55,,,0.1,,,1,No,4,2,SWEETENER,SWEETENER,,,KRAFT CANADA,Content will be updated,Content will be updated,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,CALORIE FREE,0,simple,,,,,,,,,,,,
,,,,,FOOD/Deli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FOOD/Deli cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,base,Grocery,simple,,FOOD,gro0692,0,6618805748,GRAPE 3 POUCHES,,,,,,grape-3-pouches,grape-3-pouches.html,1 column,Product Info Column,Use config,Use config,,,,TANG,,,,35.55,,,0.276,,,1,No,4,2,FLAVOUR CRYSTALS,FLAVOUR CRYSTALS,,,KRAFT CANADA,Content will be updated,Content will be updated,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,GRAPE 3 POUCHES,0,simple,,,,,,,,,,,,
,,,,,FOOD/Bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FOOD/Cakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,base,Grocery,simple,,FOOD,gro0693,0,6618805750,ORANGE MAKES 18L,,,,,,orange-makes-18l,orange-makes-18l.html,1 column,Product Info Column,Use config,Use config,,,,TANG,,,,35.55,,,2.2,,,1,No,4,2,FLAVOUR CRYSTALS,FLAVOUR CRYSTALS,,,KRAFT CANADA,Content will be updated,Content will be updated,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,ORANGE MAKES 18L,0,simple,,,,,,,,,,,,
,,,,,FOOD/Frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FOOD/Ice cream & frozen desserts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,base,Grocery,simple,,FOOD,gro0694,0,6618805450,ORANGE 3 POUCHES MAKE 2.25 L,,,,,,orange-3-pouches-make-2-25-l,orange-3-pouches-make-2-25-l.html,1 column,Product Info Column,Use config,Use config,,,,TANG,,,,35.55,,,0.276,,,1,No,4,2,FLAVOUR CRYSTALS,FLAVOUR CRYSTALS,,,KRAFT CANADA,Content will be updated,Content will be updated,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,ORANGE 3 POUCHES MAKE 2.25 L,0,simple,,,,,,,,,,,,
,,,,,FOOD/Deli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FOOD/Appetizers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,base,Grocery,simple,,FOOD,gro0695,0,6618805530,ORANGE 3 POUCHES MAKE 2.25 L,,,,,,orange-3-pouches-make-2-25-l,orange-3-pouches-make-2-25-l-1611.html,1 column,Product Info Column,Use config,Use config,,,,TANG,,,,35.55,,,0.276,,,1,No,4,2,FLAVOUR CRYSTALS,FLAVOUR CRYSTALS,,,KRAFT CANADA,Content will be updated,Content will be updated,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,ORANGE 3 POUCHES MAKE 2.25 L,0,simple,,,,,,,,,,,,
,,,,,FOOD/Bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FOOD/Deli meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,base,Grocery,simple,,FOOD,gro0696,0,6618805740,ORANGE MAKE 6 L,,,,,,orange-make-6-l,orange-make-6-l.html,1 column,Product Info Column,Use config,Use config,,,,TANG SINGLES,,,,35.55,,,0.613,,,1,No,4,2,FLAVOUR CRYSTALS,FLAVOUR CRYSTALS,,,KRAFT CANADA,Content will be updated,Content will be updated,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,ORANGE MAKE 6 L,0,simple,,,,,,,,,,,,
,,,,,FOOD/Frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FOOD/Breads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,base,Grocery,simple,,FOOD,gro0697,0,6180000934,ORANGE 10-20G PACKETS,,,,,,orange-10-20g-packets,orange-10-20g-packets.html,1 column,Product Info Column,Use config,Use config,,,,TERRY'S,,,,35.55,,,0.2,,,1,No,4,2,DRINK MIX,DRINK MIX,,,KRAFT CANADA,Content will be updated,Content will be updated,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,ORANGE 10-20G PACKETS,0,simple,,,,,,,,,,,,
,,,,,FOOD/Deli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FOOD/Fruits & Vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,base,Grocery,simple,,FOOD,gro0698,0,5928040007,ORANGE FLAVOURED DARK,,,,,,orange-flavoured-dark,orange-flavoured-dark.html,1 column,Product Info Column,Use config,Use config,,,,TERRY'S,,,,35.55,,,0.175,,,1,No,4,2,CHOCOLATE,CHOCOLATE,,,KRAFT CANADA,Content will be updated,Content will be updated,,,100,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,ORANGE FLAVOURED DARK,0,simple,,,,,,,,,,,,
,,,,,FOOD/Bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FOOD/Deli cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
